样本ID,人群,时期,年龄_年前
3234,CEU,现代,0
3235,CEU,现代,0
3236,CEU,现代,0
3237,CEU,现代,0
3238,CEU,现代,0
3239,CEU,现代,0
3240,CEU,现代,0
3241,CEU,现代,0
3242,CEU,现代,0
3243,CEU,现代,0
3244,CEU,现代,0
3245,CEU,现代,0
3246,CEU,现代,0
3247,CEU,现代,0
3248,CEU,古代_近期,5000
3249,CEU,现代,0
3250,CEU,现代,0
3251,CEU,现代,0
3252,CEU,现代,0
3253,CEU,现代,0
3254,CEU,现代,0
3255,CEU,现代,0
3256,CEU,现代,0
3257,CEU,现代,0
3258,CEU,现代,0
3259,CEU,现代,0
3260,CEU,现代,0
3261,CEU,现代,0
3262,CEU,现代,0
3263,CEU,现代,0
3264,CEU,现代,0
3265,CEU,现代,0
3266,CEU,现代,0
3267,CEU,现代,0
3268,CEU,现代,0
3269,CEU,现代,0
3270,CEU,现代,0
3271,CEU,现代,0
3272,CEU,现代,0
3273,CEU,现代,0
3274,CEU,现代,0
3275,CEU,现代,0
3276,CEU,现代,0
3277,CEU,现代,0
3278,CEU,现代,0
3279,CEU,古代_远期,25000
3280,CEU,现代,0
3281,CEU,现代,0
3282,CEU,现代,0
3283,CEU,现代,0
3284,CEU,现代,0
3285,CEU,现代,0
3286,CEU,现代,0
3287,CEU,现代,0
3288,CEU,现代,0
3289,CEU,现代,0
3290,CEU,现代,0
3291,CEU,现代,0
3292,CEU,现代,0
3293,CEU,现代,0
3294,CEU,现代,0
3295,CEU,古代_远期,25000
3296,CEU,现代,0
3297,CEU,现代,0
3298,CEU,现代,0
3299,CEU,现代,0
3300,CEU,现代,0
3301,CEU,现代,0
3302,CEU,现代,0
3303,CEU,现代,0
3304,CEU,现代,0
3305,CEU,现代,0
3306,CEU,现代,0
3307,CEU,现代,0
3308,CEU,现代,0
3309,CEU,现代,0
3310,CEU,现代,0
3311,CEU,现代,0
3312,CEU,现代,0
3313,CEU,现代,0
3314,CEU,现代,0
3315,CEU,现代,0
3316,CEU,现代,0
3317,CEU,现代,0
3318,CEU,古代_远期,25000
3319,CEU,现代,0
3320,CEU,现代,0
3321,CEU,古代_近期,5000
3322,CEU,现代,0
3323,CEU,现代,0
3324,CEU,现代,0
3325,CEU,现代,0
3326,CEU,现代,0
3327,CEU,现代,0
3328,CEU,现代,0
3329,CEU,现代,0
3330,CEU,现代,0
3331,CEU,古代_近期,5000
3332,CEU,古代_远期,25000
3333,CEU,古代_近期,5000
3334,CEU,现代,0
3335,CEU,现代,0
3336,CEU,现代,0
3337,CEU,现代,0
3338,CEU,现代,0
3339,CEU,现代,0
3340,CEU,现代,0
3341,CEU,现代,0
3342,CEU,现代,0
3343,CEU,现代,0
3344,CEU,现代,0
3345,CEU,古代_远期,25000
3346,CEU,现代,0
3347,CEU,现代,0
3348,CEU,现代,0
3349,CEU,现代,0
3350,CEU,现代,0
3351,CEU,古代_近期,5000
3352,CEU,现代,0
3353,CEU,现代,0
3354,CEU,现代,0
3355,CEU,现代,0
3356,CEU,现代,0
3357,CEU,现代,0
3358,CEU,现代,0
3359,CEU,现代,0
3360,CEU,现代,0
3361,CEU,现代,0
3362,CEU,现代,0
3363,CEU,现代,0
3364,CEU,现代,0
3365,CEU,现代,0
3366,CEU,现代,0
3367,CEU,现代,0
3368,CEU,现代,0
3369,CEU,现代,0
3370,CEU,现代,0
3371,CEU,现代,0
3372,CEU,现代,0
3373,CEU,现代,0
3374,CEU,现代,0
3375,CEU,现代,0
3376,CEU,现代,0
3377,CEU,现代,0
3378,CEU,现代,0
3379,CEU,现代,0
3380,CEU,现代,0
3381,CEU,现代,0
3382,CEU,现代,0
3383,CEU,现代,0
3384,CEU,现代,0
3385,CEU,现代,0
3386,CEU,现代,0
3387,CEU,现代,0
3388,CEU,现代,0
3389,CEU,现代,0
3390,CEU,现代,0
3391,CEU,现代,0
3392,CEU,现代,0
3393,CEU,现代,0
3394,CEU,现代,0
3395,CEU,现代,0
3396,CEU,现代,0
3397,CEU,现代,0
3398,CEU,现代,0
3399,CEU,现代,0
3400,CEU,现代,0
3401,CEU,现代,0
3402,CEU,现代,0
3403,CEU,现代,0
3404,CEU,现代,0
3405,CEU,现代,0
3406,CEU,现代,0
3407,CEU,现代,0
3408,CEU,现代,0
3409,CEU,现代,0
3410,CEU,现代,0
3411,CEU,古代_近期,5000
3412,CEU,现代,0
3413,CEU,现代,0
3414,CEU,现代,0
3415,CEU,现代,0
3416,CEU,现代,0
3417,CEU,现代,0
3418,CEU,现代,0
3419,CEU,古代_近期,5000
3420,CEU,现代,0
3421,CEU,现代,0
3422,CEU,现代,0
3423,CEU,现代,0
3424,CEU,现代,0
3425,CEU,现代,0
3426,CEU,现代,0
3427,CEU,现代,0
3428,CEU,现代,0
3429,CEU,现代,0
3430,CEU,现代,0
3431,CEU,古代_远期,25000
3432,CEU,现代,0
3433,CEU,现代,0
3434,CEU,古代_远期,25000
3435,CEU,古代_远期,25000
3436,CEU,现代,0
3437,CEU,现代,0
3438,CEU,现代,0
3439,CEU,古代_近期,5000
3440,CEU,现代,0
3441,CEU,现代,0
3442,CEU,现代,0
3443,CEU,现代,0
3444,CEU,现代,0
3445,CEU,现代,0
3446,CEU,古代_近期,5000
3447,CEU,现代,0
3448,CEU,现代,0
3449,CEU,现代,0
3450,CEU,现代,0
3451,CEU,现代,0
3452,CEU,现代,0
3453,CEU,现代,0
3454,CEU,现代,0
3455,CEU,现代,0
3456,CEU,现代,0
3457,CEU,现代,0
3458,CEU,现代,0
3459,CEU,现代,0
3460,CEU,现代,0
3461,CEU,现代,0
3462,CEU,现代,0
3463,CEU,现代,0
3464,CEU,现代,0
3465,CEU,现代,0
3466,CEU,现代,0
3467,CEU,现代,0
3468,CEU,现代,0
3469,CEU,现代,0
3470,CEU,现代,0
3471,CEU,现代,0
3472,CEU,现代,0
3473,CEU,现代,0
3474,CEU,现代,0
3475,CEU,现代,0
3476,CEU,现代,0
3477,CEU,现代,0
3478,CEU,现代,0
3479,CEU,现代,0
3480,CEU,现代,0
3481,CEU,现代,0
3482,CEU,现代,0
3483,CEU,现代,0
3484,CEU,现代,0
3485,CEU,现代,0
3486,CEU,现代,0
3487,CEU,现代,0
3488,CEU,现代,0
3489,CEU,现代,0
3490,CEU,现代,0
3491,CEU,现代,0
3492,CEU,现代,0
3493,CEU,古代_远期,25000
3494,CEU,现代,0
3495,CEU,现代,0
3496,CEU,现代,0
3497,CEU,现代,0
3498,CEU,现代,0
3499,CEU,现代,0
3500,CEU,现代,0
3501,CEU,现代,0
3502,CEU,现代,0
3503,CEU,现代,0
3504,CEU,现代,0
3505,CEU,现代,0
3506,CEU,现代,0
3507,CEU,现代,0
3508,CEU,现代,0
3509,CEU,现代,0
3510,CEU,现代,0
3511,CEU,现代,0
3512,CEU,现代,0
3513,CEU,古代_近期,5000
3514,CEU,现代,0
3515,CEU,现代,0
3516,CEU,古代_近期,5000
3517,CEU,现代,0
3518,CEU,现代,0
3519,CEU,现代,0
3520,CEU,现代,0
3521,CEU,现代,0
3522,CEU,现代,0
3523,CEU,现代,0
3524,CEU,现代,0
3525,CEU,现代,0
3526,CEU,现代,0
3527,CEU,现代,0
3528,CEU,现代,0
3529,CEU,古代_近期,5000
3530,CEU,现代,0
3531,CEU,现代,0
3532,CEU,现代,0
3533,CEU,现代,0
3534,CEU,现代,0
3535,CEU,现代,0
3536,CEU,现代,0
3537,CEU,现代,0
3538,CEU,现代,0
3539,CEU,现代,0
3540,CEU,现代,0
3541,CEU,现代,0
3542,CEU,现代,0
3543,CEU,现代,0
3544,CEU,现代,0
3545,CEU,现代,0
3546,CEU,现代,0
3547,CEU,现代,0
3548,CEU,现代,0
3549,CEU,现代,0
3550,CEU,现代,0
3551,CEU,现代,0
3552,CEU,现代,0
3553,CEU,现代,0
3554,CEU,现代,0
3555,CEU,现代,0
3556,CEU,现代,0
3557,CEU,古代_近期,5000
3558,CEU,现代,0
3559,CEU,现代,0
3560,CEU,现代,0
3561,CEU,现代,0
3562,CEU,现代,0
3563,CEU,现代,0
3564,CEU,古代_近期,5000
3565,CEU,现代,0
3566,CEU,古代_远期,25000
3567,CEU,现代,0
3568,CEU,现代,0
3569,CEU,现代,0
3570,CEU,现代,0
3571,CEU,现代,0
3572,CEU,现代,0
3573,CEU,现代,0
3574,CEU,现代,0
3575,CEU,现代,0
3576,CEU,现代,0
3577,CEU,现代,0
3578,CEU,现代,0
3579,CEU,现代,0
3580,CEU,现代,0
3581,CEU,现代,0
3582,CEU,现代,0
3583,CEU,现代,0
3584,CEU,现代,0
3585,CEU,现代,0
3586,CEU,现代,0
3587,CEU,现代,0
3588,CEU,现代,0
3589,CEU,现代,0
3590,CEU,现代,0
3591,CEU,现代,0
3592,CEU,现代,0
3593,CEU,现代,0
3594,CEU,现代,0
3595,CEU,现代,0
3596,CEU,现代,0
3597,CEU,现代,0
3598,CEU,现代,0
3599,CEU,现代,0
3600,CEU,现代,0
3601,CEU,现代,0
3602,CEU,现代,0
3603,CEU,现代,0
3604,CEU,现代,0
3605,CEU,古代_远期,25000
3606,CEU,现代,0
3607,CEU,古代_近期,5000
3608,CEU,现代,0
3609,CEU,现代,0
3610,CEU,现代,0
3611,CEU,现代,0
3612,CEU,古代_近期,5000
3613,CEU,现代,0
3614,CEU,现代,0
3615,CEU,现代,0
3616,CEU,现代,0
3617,CEU,现代,0
3618,CEU,现代,0
3619,CEU,现代,0
3620,CEU,现代,0
3621,CEU,现代,0
3622,CEU,现代,0
3623,CEU,现代,0
3624,CEU,现代,0
3625,CEU,现代,0
3626,CEU,古代_近期,5000
3627,CEU,现代,0
3628,CEU,现代,0
3629,CEU,现代,0
3630,CEU,现代,0
3631,CEU,现代,0
3632,CEU,现代,0
3633,CEU,现代,0
3634,CEU,现代,0
3635,CEU,现代,0
3636,CEU,现代,0
3637,CEU,现代,0
3638,CEU,现代,0
3639,CEU,现代,0
3640,CEU,现代,0
3641,CEU,现代,0
3642,CEU,现代,0
3643,CEU,现代,0
3644,CEU,现代,0
3645,CEU,现代,0
3646,CEU,现代,0
3647,CEU,现代,0
3648,CEU,古代_远期,25000
3649,CEU,现代,0
3650,CEU,现代,0
3651,CEU,现代,0
3652,CEU,现代,0
3653,CEU,现代,0
3654,CEU,古代_远期,25000
3655,CEU,现代,0
3656,CEU,现代,0
3657,CEU,现代,0
3658,CEU,现代,0
3659,CEU,现代,0
3660,CEU,现代,0
3661,CEU,现代,0
3662,CEU,现代,0
3663,CEU,现代,0
3664,CEU,现代,0
3665,CEU,现代,0
3666,CEU,现代,0
3667,CEU,现代,0
3668,CEU,现代,0
3669,CEU,现代,0
3670,CEU,现代,0
3671,CEU,现代,0
3672,CEU,现代,0
3673,CEU,现代,0
3674,CEU,现代,0
3675,CEU,现代,0
3676,CEU,现代,0
3677,CEU,现代,0
3678,CEU,现代,0
3679,CEU,现代,0
3680,CEU,现代,0
3681,CEU,现代,0
3682,CEU,现代,0
3683,CEU,现代,0
3684,CEU,现代,0
3685,CEU,现代,0
3686,CEU,现代,0
3687,CEU,现代,0
3688,CEU,现代,0
3689,CEU,现代,0
3690,CEU,现代,0
3691,CEU,现代,0
3692,CEU,现代,0
3693,CEU,现代,0
3694,CEU,现代,0
3695,CEU,现代,0
3696,CEU,现代,0
3697,CEU,现代,0
3698,CEU,现代,0
3699,CEU,现代,0
3700,CEU,现代,0
3701,CEU,现代,0
3702,CEU,现代,0
3703,CEU,现代,0
3704,CEU,现代,0
3705,CEU,现代,0
3706,CEU,现代,0
3707,CEU,现代,0
3708,CEU,现代,0
3709,CEU,古代_近期,5000
3710,CEU,现代,0
3711,CEU,现代,0
3712,CEU,现代,0
3713,CEU,现代,0
3714,CEU,现代,0
3715,CEU,现代,0
3716,CEU,现代,0
3717,CEU,古代_远期,25000
3718,CEU,现代,0
3719,CEU,现代,0
3720,CEU,现代,0
3721,CEU,现代,0
3722,CEU,现代,0
3723,CEU,现代,0
3724,CEU,现代,0
3725,CEU,现代,0
3726,CEU,现代,0
3727,CEU,现代,0
3728,CEU,现代,0
3729,CEU,古代_远期,25000
3730,CEU,现代,0
3731,CEU,古代_远期,25000
3732,CEU,古代_远期,25000
3733,CEU,现代,0
3734,CEU,现代,0
3735,CEU,现代,0
3736,CEU,古代_近期,5000
3737,CEU,古代_远期,25000
3738,CEU,现代,0
3739,CEU,现代,0
3740,CEU,现代,0
3741,CEU,现代,0
3742,CEU,现代,0
3743,CEU,现代,0
3744,CEU,现代,0
3745,CEU,现代,0
3746,CEU,古代_近期,5000
3747,CEU,现代,0
3748,CEU,现代,0
3749,CEU,古代_远期,25000
3750,CEU,现代,0
3751,CEU,古代_近期,5000
3752,CEU,现代,0
3753,CEU,现代,0
3754,CEU,现代,0
3755,CEU,现代,0
3756,CEU,现代,0
3757,CEU,现代,0
3758,CEU,现代,0
3759,CEU,现代,0
3760,CEU,现代,0
3761,CEU,现代,0
3762,CEU,现代,0
3763,CEU,现代,0
3764,CEU,现代,0
3765,CEU,现代,0
3766,CEU,现代,0
3767,CEU,现代,0
3768,CEU,现代,0
3769,CEU,现代,0
3770,CEU,古代_远期,25000
3771,CEU,现代,0
3772,CEU,现代,0
3773,CEU,现代,0
3774,CEU,现代,0
3775,CEU,现代,0
3776,CEU,现代,0
3777,CEU,现代,0
3778,CEU,古代_近期,5000
3779,CEU,现代,0
3780,CEU,现代,0
3781,CEU,现代,0
3782,CEU,现代,0
3783,CEU,现代,0
3784,CEU,现代,0
3785,CEU,现代,0
3786,CEU,现代,0
3787,CEU,现代,0
3788,CEU,现代,0
3789,CEU,现代,0
3790,CEU,现代,0
3791,CEU,古代_近期,5000
3792,CEU,现代,0
3793,CEU,现代,0
3794,CEU,现代,0
3795,CEU,现代,0
3796,CEU,现代,0
3797,CEU,现代,0
3798,CEU,现代,0
3799,CEU,现代,0
3800,CEU,现代,0
3801,CEU,现代,0
3802,CEU,现代,0
3803,CEU,现代,0
3804,CEU,现代,0
3805,CEU,现代,0
3806,CEU,现代,0
3807,CEU,古代_远期,25000
3808,CEU,现代,0
3809,CEU,现代,0
3810,CEU,现代,0
3811,CEU,现代,0
3812,CEU,现代,0
3813,CEU,现代,0
3814,CEU,现代,0
3815,CEU,现代,0
3816,CEU,现代,0
3817,CEU,现代,0
3818,CEU,现代,0
3819,CEU,现代,0
3820,CEU,现代,0
3821,CEU,现代,0
3822,CEU,现代,0
3823,CEU,现代,0
3824,CEU,现代,0
3825,CEU,现代,0
3826,CEU,古代_近期,5000
3827,CEU,现代,0
3828,CEU,现代,0
3829,CEU,古代_近期,5000
3830,CEU,现代,0
3831,CEU,现代,0
3832,CEU,现代,0
3833,CEU,现代,0
3834,CEU,现代,0
3835,CEU,现代,0
3836,CEU,现代,0
3837,CEU,现代,0
3838,CEU,现代,0
3839,CEU,现代,0
3840,CEU,现代,0
3841,CEU,现代,0
3842,CEU,现代,0
3843,CEU,现代,0
3844,CEU,现代,0
3845,CEU,现代,0
3846,CEU,现代,0
3847,CEU,现代,0
3848,CEU,现代,0
3849,CEU,现代,0
3850,CEU,现代,0
3851,CEU,现代,0
3852,CEU,现代,0
3853,CEU,现代,0
3854,CEU,现代,0
3855,CEU,现代,0
3856,CEU,现代,0
3857,CEU,现代,0
3858,CEU,现代,0
3859,CEU,现代,0
3860,CEU,现代,0
3861,CEU,现代,0
3862,CEU,古代_近期,5000
3863,CEU,现代,0
3864,CEU,现代,0
3865,CEU,现代,0
3866,CEU,现代,0
3867,CEU,古代_近期,5000
3868,CEU,古代_近期,5000
3869,CEU,现代,0
3870,CEU,现代,0
3871,CEU,现代,0
3872,CEU,现代,0
3873,CEU,现代,0
3874,CEU,现代,0
3875,CEU,现代,0
3876,CEU,现代,0
3877,CEU,现代,0
3878,CEU,现代,0
3879,CEU,现代,0
3880,CEU,现代,0
3881,CEU,现代,0
3882,CEU,现代,0
3883,CEU,现代,0
3884,CEU,古代_远期,25000
3885,CEU,现代,0
3886,CEU,现代,0
3887,CEU,现代,0
3888,CEU,现代,0
3889,CEU,现代,0
3890,CEU,现代,0
3891,CEU,现代,0
3892,CEU,现代,0
3893,CEU,现代,0
3894,CEU,现代,0
3895,CEU,现代,0
3896,CEU,现代,0
3897,CEU,现代,0
3898,CEU,现代,0
3899,CEU,现代,0
3900,CEU,现代,0
3901,CEU,现代,0
3902,CEU,现代,0
3903,CEU,古代_远期,25000
3904,CEU,现代,0
3905,CEU,现代,0
3906,CEU,现代,0
3907,CEU,现代,0
3908,CEU,现代,0
3909,CEU,现代,0
3910,CEU,现代,0
3911,CEU,现代,0
3912,CEU,现代,0
3913,CEU,现代,0
3914,CEU,现代,0
3915,CEU,古代_近期,5000
3916,CEU,现代,0
3917,CEU,现代,0
3918,CEU,现代,0
3919,CEU,现代,0
3920,CEU,现代,0
3921,CEU,现代,0
3922,CEU,现代,0
3923,CEU,现代,0
3924,CEU,现代,0
3925,CEU,现代,0
3926,CEU,现代,0
3927,CEU,现代,0
3928,CEU,古代_近期,5000
3929,CEU,现代,0
3930,CEU,现代,0
3931,CEU,现代,0
3932,CEU,现代,0
3933,CEU,现代,0
3934,CEU,现代,0
3935,CEU,现代,0
3936,CEU,古代_近期,5000
3937,CEU,现代,0
3938,CEU,现代,0
3939,CEU,现代,0
3940,CEU,现代,0
3941,CEU,现代,0
3942,CEU,现代,0
3943,CEU,现代,0
3944,CEU,现代,0
3945,CEU,现代,0
3946,CEU,现代,0
3947,CEU,现代,0
3948,CEU,现代,0
3949,CEU,现代,0
3950,CEU,现代,0
3951,CEU,现代,0
3952,CEU,现代,0
3953,CEU,现代,0
3954,CEU,现代,0
3955,CEU,现代,0
3956,CEU,现代,0
3957,CEU,现代,0
3958,CEU,现代,0
3959,CEU,现代,0
3960,CEU,现代,0
3961,CEU,现代,0
3962,CEU,现代,0
3963,CEU,现代,0
3964,CEU,现代,0
3965,CEU,现代,0
3966,CEU,现代,0
3967,CEU,现代,0
3968,CEU,现代,0
3969,CEU,现代,0
3970,CEU,现代,0
3971,CEU,古代_近期,5000
3972,CEU,现代,0
3973,CEU,现代,0
3974,CEU,现代,0
3975,CEU,现代,0
3976,CEU,古代_近期,5000
3977,CEU,现代,0
3978,CEU,现代,0
3979,CEU,现代,0
3980,CEU,现代,0
3981,CEU,现代,0
3982,CEU,现代,0
3983,CEU,现代,0
3984,CEU,现代,0
3985,CEU,现代,0
3986,CEU,现代,0
3987,CEU,现代,0
3988,CEU,现代,0
3989,CEU,现代,0
3990,CEU,现代,0
3991,CEU,现代,0
3992,CEU,现代,0
3993,CEU,现代,0
3994,CEU,现代,0
3995,CEU,现代,0
3996,CEU,现代,0
3997,CEU,现代,0
3998,CEU,现代,0
3999,CEU,现代,0
4000,CHB,现代,0
4001,CHB,现代,0
4002,CHB,现代,0
4003,CHB,现代,0
4004,CHB,现代,0
4005,CHB,现代,0
4006,CHB,古代_近期,5000
4007,CHB,现代,0
4008,CHB,现代,0
4009,CHB,现代,0
4010,CHB,现代,0
4011,CHB,现代,0
4012,CHB,现代,0
4013,CHB,现代,0
4014,CHB,古代_近期,5000
4015,CHB,现代,0
4016,CHB,现代,0
4017,CHB,现代,0
4018,CHB,现代,0
4019,CHB,现代,0
4020,CHB,现代,0
4021,CHB,现代,0
4022,CHB,古代_近期,5000
4023,CHB,古代_远期,25000
4024,CHB,现代,0
4025,CHB,现代,0
4026,CHB,现代,0
4027,CHB,现代,0
4028,CHB,现代,0
4029,CHB,现代,0
4030,CHB,现代,0
4031,CHB,现代,0
4032,CHB,古代_近期,5000
4033,CHB,现代,0
4034,CHB,古代_近期,5000
4035,CHB,现代,0
4036,CHB,古代_远期,25000
4037,CHB,现代,0
4038,CHB,现代,0
4039,CHB,现代,0
4040,CHB,古代_远期,25000
4041,CHB,现代,0
4042,CHB,现代,0
4043,CHB,现代,0
4044,CHB,现代,0
4045,CHB,现代,0
4046,CHB,现代,0
4047,CHB,现代,0
4048,CHB,现代,0
4049,CHB,现代,0
4050,CHB,古代_近期,5000
4051,CHB,现代,0
4052,CHB,现代,0
4053,CHB,现代,0
4054,CHB,现代,0
4055,CHB,现代,0
4056,CHB,现代,0
4057,CHB,现代,0
4058,CHB,现代,0
4059,CHB,现代,0
4060,CHB,现代,0
4061,CHB,现代,0
4062,CHB,现代,0
4063,CHB,现代,0
4064,CHB,现代,0
4065,CHB,现代,0
4066,CHB,古代_近期,5000
4067,CHB,现代,0
4068,CHB,现代,0
4069,CHB,现代,0
4070,CHB,现代,0
4071,CHB,现代,0
4072,CHB,现代,0
4073,CHB,现代,0
4074,CHB,现代,0
4075,CHB,现代,0
4076,CHB,现代,0
4077,CHB,现代,0
4078,CHB,现代,0
4079,CHB,古代_远期,25000
4080,CHB,古代_近期,5000
4081,CHB,现代,0
4082,CHB,现代,0
4083,CHB,现代,0
4084,CHB,现代,0
4085,CHB,现代,0
4086,CHB,现代,0
4087,CHB,现代,0
4088,CHB,现代,0
4089,CHB,现代,0
4090,CHB,现代,0
4091,CHB,现代,0
4092,CHB,现代,0
4093,CHB,现代,0
4094,CHB,现代,0
4095,CHB,现代,0
4096,CHB,现代,0
4097,CHB,现代,0
4098,CHB,现代,0
4099,CHB,现代,0
4100,CHB,现代,0
4101,CHB,古代_近期,5000
4102,CHB,现代,0
4103,CHB,现代,0
4104,CHB,现代,0
4105,CHB,现代,0
4106,CHB,现代,0
4107,CHB,现代,0
4108,CHB,现代,0
4109,CHB,现代,0
4110,CHB,现代,0
4111,CHB,现代,0
4112,CHB,现代,0
4113,CHB,现代,0
4114,CHB,现代,0
4115,CHB,现代,0
4116,CHB,古代_近期,5000
4117,CHB,现代,0
4118,CHB,现代,0
4119,CHB,现代,0
4120,CHB,现代,0
4121,CHB,现代,0
4122,CHB,现代,0
4123,CHB,现代,0
4124,CHB,现代,0
4125,CHB,现代,0
4126,CHB,现代,0
4127,CHB,现代,0
4128,CHB,现代,0
4129,CHB,现代,0
4130,CHB,古代_近期,5000
4131,CHB,现代,0
4132,CHB,古代_远期,25000
4133,CHB,古代_近期,5000
4134,CHB,现代,0
4135,CHB,现代,0
4136,CHB,现代,0
4137,CHB,现代,0
4138,CHB,现代,0
4139,CHB,现代,0
4140,CHB,现代,0
4141,CHB,古代_近期,5000
4142,CHB,现代,0
4143,CHB,现代,0
4144,CHB,现代,0
4145,CHB,现代,0
4146,CHB,现代,0
4147,CHB,现代,0
4148,CHB,现代,0
4149,CHB,现代,0
4150,CHB,现代,0
4151,CHB,现代,0
4152,CHB,现代,0
4153,CHB,现代,0
4154,CHB,现代,0
4155,CHB,现代,0
4156,CHB,古代_远期,25000
4157,CHB,古代_近期,5000
4158,CHB,现代,0
4159,CHB,古代_近期,5000
4160,CHB,现代,0
4161,CHB,现代,0
4162,CHB,现代,0
4163,CHB,现代,0
4164,CHB,现代,0
4165,CHB,现代,0
4166,CHB,现代,0
4167,CHB,古代_远期,25000
4168,CHB,古代_近期,5000
4169,CHB,现代,0
4170,CHB,现代,0
4171,CHB,古代_近期,5000
4172,CHB,现代,0
4173,CHB,现代,0
4174,CHB,现代,0
4175,CHB,现代,0
4176,CHB,现代,0
4177,CHB,现代,0
4178,CHB,现代,0
4179,CHB,现代,0
4180,CHB,现代,0
4181,CHB,现代,0
4182,CHB,现代,0
4183,CHB,现代,0
4184,CHB,现代,0
4185,CHB,现代,0
4186,CHB,现代,0
4187,CHB,现代,0
4188,CHB,现代,0
4189,CHB,现代,0
4190,CHB,现代,0
4191,CHB,现代,0
4192,CHB,现代,0
4193,CHB,现代,0
4194,CHB,现代,0
4195,CHB,现代,0
4196,CHB,现代,0
4197,CHB,现代,0
4198,CHB,现代,0
4199,CHB,古代_远期,25000
4200,CHB,现代,0
4201,CHB,现代,0
4202,CHB,现代,0
4203,CHB,现代,0
4204,CHB,现代,0
4205,CHB,现代,0
4206,CHB,现代,0
4207,CHB,现代,0
4208,CHB,现代,0
4209,CHB,现代,0
4210,CHB,现代,0
4211,CHB,现代,0
4212,CHB,现代,0
4213,CHB,现代,0
4214,CHB,现代,0
4215,CHB,现代,0
4216,CHB,现代,0
4217,CHB,现代,0
4218,CHB,现代,0
4219,CHB,现代,0
4220,CHB,现代,0
4221,CHB,现代,0
4222,CHB,现代,0
4223,CHB,现代,0
4224,CHB,现代,0
4225,CHB,现代,0
4226,CHB,现代,0
4227,CHB,现代,0
4228,CHB,现代,0
4229,CHB,现代,0
4230,CHB,现代,0
4231,CHB,现代,0
4232,CHB,现代,0
4233,CHB,现代,0
4234,CHB,现代,0
4235,CHB,现代,0
4236,CHB,现代,0
4237,CHB,现代,0
4238,CHB,现代,0
4239,CHB,现代,0
4240,CHB,现代,0
4241,CHB,现代,0
4242,CHB,现代,0
4243,CHB,现代,0
4244,CHB,现代,0
4245,CHB,现代,0
4246,CHB,现代,0
4247,CHB,现代,0
4248,CHB,现代,0
4249,CHB,现代,0
4250,CHB,现代,0
4251,CHB,现代,0
4252,CHB,现代,0
4253,CHB,现代,0
4254,CHB,现代,0
4255,CHB,现代,0
4256,CHB,古代_远期,25000
4257,CHB,现代,0
4258,CHB,现代,0
4259,CHB,现代,0
4260,CHB,现代,0
4261,CHB,现代,0
4262,CHB,现代,0
4263,CHB,现代,0
4264,CHB,现代,0
4265,CHB,现代,0
4266,CHB,现代,0
4267,CHB,现代,0
4268,CHB,现代,0
4269,CHB,现代,0
4270,CHB,现代,0
4271,CHB,现代,0
4272,CHB,现代,0
4273,CHB,现代,0
4274,CHB,现代,0
4275,CHB,现代,0
4276,CHB,现代,0
4277,CHB,现代,0
4278,CHB,现代,0
4279,CHB,现代,0
4280,CHB,现代,0
4281,CHB,现代,0
4282,CHB,现代,0
4283,CHB,现代,0
4284,CHB,古代_近期,5000
4285,CHB,现代,0
4286,CHB,现代,0
4287,CHB,现代,0
4288,CHB,现代,0
4289,CHB,现代,0
4290,CHB,现代,0
4291,CHB,现代,0
4292,CHB,现代,0
4293,CHB,现代,0
4294,CHB,现代,0
4295,CHB,现代,0
4296,CHB,现代,0
4297,CHB,古代_近期,5000
4298,CHB,现代,0
4299,CHB,现代,0
4300,CHB,现代,0
4301,CHB,现代,0
4302,CHB,现代,0
4303,CHB,古代_近期,5000
4304,CHB,现代,0
4305,CHB,现代,0
4306,CHB,现代,0
4307,CHB,现代,0
4308,CHB,现代,0
4309,CHB,现代,0
4310,CHB,现代,0
4311,CHB,现代,0
4312,CHB,现代,0
4313,CHB,现代,0
4314,CHB,现代,0
4315,CHB,现代,0
4316,CHB,现代,0
4317,CHB,古代_近期,5000
4318,CHB,现代,0
4319,CHB,古代_近期,5000
4320,CHB,现代,0
4321,CHB,现代,0
4322,CHB,现代,0
4323,CHB,现代,0
4324,CHB,古代_近期,5000
4325,CHB,古代_远期,25000
4326,CHB,现代,0
4327,CHB,现代,0
4328,CHB,现代,0
4329,CHB,现代,0
4330,CHB,现代,0
4331,CHB,现代,0
4332,CHB,现代,0
4333,CHB,现代,0
4334,CHB,现代,0
4335,CHB,现代,0
4336,CHB,现代,0
4337,CHB,现代,0
4338,CHB,现代,0
4339,CHB,现代,0
4340,CHB,现代,0
4341,CHB,现代,0
4342,CHB,现代,0
4343,CHB,古代_近期,5000
4344,CHB,现代,0
4345,CHB,现代,0
4346,CHB,古代_近期,5000
4347,CHB,现代,0
4348,CHB,现代,0
4349,CHB,现代,0
4350,CHB,现代,0
4351,CHB,现代,0
4352,CHB,古代_近期,5000
4353,CHB,现代,0
4354,CHB,现代,0
4355,CHB,现代,0
4356,CHB,现代,0
4357,CHB,现代,0
4358,CHB,现代,0
4359,CHB,现代,0
4360,CHB,现代,0
4361,CHB,现代,0
4362,CHB,现代,0
4363,CHB,现代,0
4364,CHB,现代,0
4365,CHB,现代,0
4366,CHB,现代,0
4367,CHB,现代,0
